Channel_1,Channel_2,Channel_3,Channel_4
796.99634,800.6227,800.6227,796.99634
792.96704,801.8315,803.8461,801.8315
793.36993,799.41394,808.2784,794.9817
794.57874,798.60803,804.2491,783.69965
795.38464,794.57874,798.20514,797.8022
783.2967,786.9231,797.3993,782.0879
794.9817,797.3993,803.0403,796.1905
792.96704,794.9817,797.3993,784.10254
805.8608,795.78754,802.23444,790.14655
794.57874,793.7729,801.02563,784.10254
790.9524,795.38464,800.6227,781.685
797.8022,799.41394,803.0403,803.0403
796.99634,800.6227,799.41394,798.20514
784.90845,797.8022,800.6227,794.57874
788.5348,795.38464,797.3993,791.75824
792.1612,787.326,799.41394,786.1172
794.17584,798.60803,801.02563,776.4469
791.75824,794.17584,802.23444,784.10254
795.78754,796.99634,800.2198,790.54944
777.25275,794.57874,801.02563,785.31134
778.46155,795.38464,801.8315,783.2967
787.326,790.54944,801.8315,784.90845
790.9524,792.1612,801.02563,786.1172
780.07324,790.9524,799.011,784.5055
773.6264,792.96704,796.5934,793.7729
799.81683,793.7729,802.6374,795.78754
778.86444,794.57874,797.8022,794.57874
785.31134,797.8022,797.3993,773.6264
792.5641,798.60803,797.3993,788.1319
790.9524,797.3993,798.60803,791.75824
790.9524,795.78754,798.60803,780.07324
788.1319,792.96704,797.8022,785.31134
790.14655,793.36993,799.011,794.17584
795.38464,796.99634,803.8461,798.60803
784.10254,801.02563,798.60803,802.23444
793.36993,803.8461,803.44324,798.60803
795.78754,798.20514,800.6227,791.75824
790.9524,799.011,801.8315,794.9817
794.17584,798.20514,805.8608,797.8022
795.38464,797.8022,806.6667,794.57874
794.9817,793.7729,803.44324,796.99634
784.10254,788.93774,802.6374,787.326
786.9231,798.20514,802.6374,789.34064
798.20514,796.1905,805.8608,798.20514
791.75824,792.96704,804.2491,776.8498
772.4176,790.54944,801.02563,777.6557
781.685,795.38464,805.05493,770.40295
776.8498,799.41394,808.68134,777.25275
779.67035,799.011,809.0842,778.46155
782.49084,792.1612,804.2491,775.2381
780.4762,792.5641,799.41394,776.04395
779.2674,790.54944,801.4286,773.22345
769.59705,788.93774,811.0989,764.7619
759.5238,788.1319,813.5165,760.7326
755.09155,786.1172,804.65204,756.7033
739.3773,792.5641,799.41394,743.00366
717.2161,798.20514,801.8315,734.5421
703.1135,795.38464,804.2491,713.1868
681.75824,784.10254,799.41394,671.685
663.22345,784.5055,796.99634,670.4762
660,790.54944,796.1905,657.98535
644.2857,789.34064,786.52014,637.4359
646.7033,786.9231,787.326,640.2564
653.1502,787.326,790.54944,645.09155
645.89746,789.7436,786.52014,641.4652
661.6117,789.34064,791.75824,660.40295
674.90845,792.5641,790.14655,666.8498
689.41394,796.1905,789.7436,670.4762
676.9231,793.36993,794.9817,670.4762
675.7143,792.96704,794.9817,674.5055
699.4872,790.14655,793.7729,697.0696
721.2454,787.326,797.3993,720.84247
740.989,792.96704,792.5641,732.52747
736.1539,795.38464,790.54944,732.52747
744.21246,790.9524,789.7436,757.9121
762.74725,788.93774,790.54944,790.14655
782.8938,798.20514,794.9817,784.5055
729.707,794.17584,789.7436,730.10986
783.2967,802.6374,798.20514,779.67035
772.8205,792.1612,793.36993,787.326
785.31134,784.5055,795.38464,793.7729
797.8022,786.52014,796.1905,801.4286
793.36993,792.1612,790.14655,804.2491
795.78754,794.9817,787.326,795.38464
809.4872,790.54944,799.41394,806.6667
820.7692,791.75824,796.1905,828.8278
815.9341,792.1612,798.60803,825.2015
818.7546,790.9524,797.3993,823.1868
833.2601,794.9817,795.38464,825.6044
836.8865,795.78754,797.8022,844.94507
833.663,791.3553,798.60803,840.10986
815.9341,791.3553,797.3993,819.5604
830.0366,790.54944,796.99634,823.9927
832.0513,792.5641,798.60803,828.022
846.1539,797.8022,804.2491,851.39197
841.31866,798.20514,803.44324,839.707
848.97437,802.23444,805.05493,852.1978
838.9011,794.57874,804.2491,835.6777
841.31866,795.38464,805.05493,841.7216
853.00366,797.8022,803.44324,844.5421
849.3773,797.3993,803.44324,845.7509
840.9158,795.38464,809.4872,844.5421
853.4066,794.9817,810.293,841.31866
843.3333,794.57874,805.8608,846.55676
834.4689,798.60803,804.2491,851.79486
845.7509,802.6374,800.2198,857.8388
846.9597,804.65204,801.02563,852.1978
818.7546,795.78754,802.23444,833.2601
835.6777,797.3993,798.60803,842.1245
828.8278,798.20514,799.81683,847.76556
830.0366,795.78754,799.81683,842.1245
832.4542,797.3993,803.8461,839.304
834.0659,795.38464,803.0403,832.0513
829.2308,794.9817,805.05493,854.61536
828.4249,792.96704,802.6374,847.76556
838.49817,792.96704,800.2198,826.4103
836.08057,797.8022,803.8461,816.337
815.12823,796.99634,804.65204,829.6337
817.9487,795.38464,805.05493,837.28937
826.8132,797.8022,806.26373,825.2015
821.978,799.81683,804.65204,816.337
830.0366,801.02563,805.05493,823.1868
813.91943,796.99634,802.23444,796.99634
810.696,796.99634,804.65204,819.15753
810.293,795.78754,804.2491,808.2784
815.12823,798.20514,803.44324,813.5165
813.1135,796.1905,803.44324,811.9048
815.12823,796.5934,805.05493,818.7546
813.91943,792.96704,804.2491,811.9048
803.44324,793.7729,799.81683,823.5897
803.0403,794.17584,801.8315,813.5165
800.2198,795.78754,801.8315,793.36993
793.7729,796.1905,798.60803,793.7729
794.9817,794.9817,799.41394,787.326
796.1905,796.5934,796.99634,788.5348
805.05493,797.8022,796.1905,799.41394
807.47253,798.60803,800.6227,804.2491
799.41394,797.8022,800.6227,792.5641
805.4579,797.3993,799.81683,789.7436
819.15753,792.96704,797.8022,802.23444
812.3077,789.34064,794.57874,806.6667
806.6667,796.99634,794.17584,804.2491
802.6374,793.36993,797.8022,805.05493
804.65204,795.38464,794.9817,795.38464
805.8608,802.23444,801.02563,797.8022
806.26373,799.81683,796.5934,793.36993
804.65204,797.8022,801.8315,809.4872
802.6374,795.38464,798.60803,809.0842
798.60803,796.1905,794.9817,806.6667
796.99634,799.81683,795.78754,803.44324
800.2198,799.81683,801.02563,801.4286
794.9817,796.5934,795.78754,801.4286
791.75824,795.38464,792.1612,802.6374
798.60803,792.1612,796.99634,803.8461
801.4286,792.5641,799.011,802.6374
806.6667,794.9817,797.3993,807.47253
810.696,795.38464,797.8022,815.5311
805.8608,795.78754,800.2198,810.696
811.9048,796.99634,803.0403,805.8608
805.8608,790.9524,803.44324,811.50183
786.1172,782.49084,801.02563,810.696
790.9524,793.36993,793.7729,787.72894
798.60803,797.3993,795.38464,796.1905
795.78754,799.81683,792.96704,794.17584
794.57874,794.57874,792.5641,793.36993
798.20514,794.17584,789.34064,793.7729
793.7729,786.9231,793.7729,793.7729
794.57874,789.7436,797.8022,798.60803
802.6374,796.5934,800.2198,810.696
803.0403,797.3993,800.6227,796.1905
813.1135,798.60803,800.2198,780.4762
810.696,796.99634,798.60803,797.3993
802.6374,792.1612,793.7729,811.9048
805.4579,790.9524,792.1612,810.696
799.81683,796.1905,794.9817,786.9231
796.1905,794.9817,796.99634,796.5934
802.6374,796.5934,801.4286,808.68134
801.02563,798.20514,803.0403,811.50183
805.4579,794.17584,793.7729,797.3993
787.72894,792.96704,794.57874,790.54944
790.9524,796.1905,801.4286,792.96704
784.10254,794.9817,798.60803,776.04395
797.8022,794.9817,792.5641,792.1612
789.34064,795.78754,795.38464,793.7729
796.99634,797.3993,799.81683,803.44324
797.8022,790.9524,798.20514,806.26373
797.8022,791.75824,796.5934,804.65204
801.8315,797.8022,796.1905,793.7729
792.1612,795.38464,793.7729,788.5348
782.49084,790.54944,788.93774,791.75824
786.9231,788.93774,789.7436,792.96704
791.75824,793.36993,797.3993,794.9817
785.7143,794.57874,795.78754,799.81683
790.9524,794.57874,791.75824,799.41394
795.78754,799.011,796.1905,799.011
797.8022,801.02563,798.60803,809.4872
803.8461,797.3993,796.5934,807.0696
798.20514,795.38464,795.78754,794.17584
790.14655,793.7729,795.38464,790.9524
789.34064,791.3553,790.9524,799.41394
787.72894,787.72894,785.7143,793.7729
781.28204,789.34064,786.52014,794.9817
780.07324,792.5641,794.57874,795.78754
784.90845,791.3553,798.60803,784.10254
790.54944,789.7436,795.78754,792.5641
794.17584,795.78754,791.3553,790.54944
785.31134,795.38464,790.54944,792.5641
782.49084,796.5934,794.17584,800.6227
793.7729,793.7729,798.60803,797.8022
786.9231,791.75824,796.99634,800.6227
785.7143,785.31134,795.38464,788.93774
792.1612,793.36993,798.20514,793.36993
791.75824,795.78754,790.14655,782.8938
794.57874,784.90845,795.78754,790.54944
802.6374,789.7436,798.20514,803.44324
801.4286,791.3553,799.011,813.1135
794.9817,791.3553,796.5934,808.68134
788.1319,792.1612,795.38464,809.0842
782.49084,793.7729,792.1612,788.5348
786.9231,792.1612,791.3553,803.0403
785.7143,792.5641,788.5348,780.4762
779.2674,791.3553,793.36993,794.9817
786.1172,792.1612,792.5641,788.1319
790.54944,791.3553,788.93774,784.90845
789.7436,789.7436,788.5348,787.72894
794.57874,791.3553,794.57874,790.9524
797.8022,790.14655,791.75824,798.20514
786.1172,792.5641,786.52014,792.96704
780.07324,791.75824,786.9231,784.10254
786.9231,788.93774,786.52014,798.20514
788.1319,794.57874,794.9817,794.9817
787.72894,793.36993,793.7729,785.7143
788.93774,797.3993,796.99634,791.3553
790.9524,796.5934,790.14655,799.81683
791.3553,797.3993,792.96704,814.7253
800.6227,794.57874,797.3993,798.20514
804.65204,794.17584,794.57874,785.31134
788.1319,794.9817,795.38464,790.14655
785.31134,789.34064,797.8022,795.78754
787.72894,789.34064,800.6227,790.14655
799.41394,789.34064,798.60803,809.89014
794.17584,787.326,790.54944,799.011
788.5348,796.99634,789.34064,791.3553
799.41394,794.57874,790.54944,801.02563
794.17584,790.14655,791.75824,799.41394
792.96704,792.5641,790.9524,797.8022
797.3993,797.3993,793.7729,804.2491
789.34064,799.81683,796.99634,805.4579
796.5934,801.4286,800.2198,799.011
794.17584,799.011,789.7436,808.68134
789.34064,794.9817,788.5348,801.8315
784.5055,790.9524,789.34064,786.52014
788.5348,791.75824,791.3553,786.1172
792.1612,787.72894,789.7436,810.293
789.34064,789.7436,794.17584,799.41394
788.1319,789.34064,799.011,801.8315
786.52014,788.5348,794.9817,796.99634
788.5348,786.9231,794.9817,785.7143
790.54944,790.14655,797.8022,792.96704
787.72894,796.1905,796.99634,793.36993
796.99634,796.1905,793.7729,800.6227
800.6227,790.9524,787.72894,803.44324
798.60803,790.14655,790.14655,796.99634
793.7729,795.78754,796.5934,800.2198
788.93774,796.1905,792.5641,804.65204
792.5641,791.3553,791.3553,811.9048
789.7436,790.54944,789.34064,801.02563
795.38464,790.14655,792.1612,792.5641
790.14655,795.38464,796.1905,799.41394
797.8022,785.31134,792.5641,791.3553
789.7436,794.17584,791.3553,799.81683
783.69965,790.14655,794.17584,779.67035
784.10254,790.14655,792.96704,785.31134
791.3553,795.38464,794.17584,801.4286
793.36993,794.17584,795.38464,793.36993
795.78754,790.9524,792.5641,805.05493
788.93774,796.5934,797.3993,801.8315
792.1612,794.9817,798.20514,794.57874
796.99634,794.17584,792.5641,801.4286
791.3553,794.9817,790.54944,795.38464
795.38464,794.17584,786.52014,792.1612
797.3993,800.2198,789.7436,790.54944
792.5641,799.011,795.38464,797.3993
796.1905,795.38464,796.1905,798.20514
798.60803,788.5348,793.36993,795.38464
788.5348,789.34064,794.9817,790.54944
785.31134,790.54944,788.93774,798.20514
779.2674,793.7729,791.75824,794.17584
791.3553,787.326,789.34064,789.7436
780.87915,791.3553,788.93774,787.326
778.46155,792.1612,788.5348,789.7436
791.3553,791.75824,787.72894,788.93774
797.3993,795.38464,791.75824,801.8315
795.38464,796.99634,792.5641,809.89014
800.6227,795.78754,796.99634,804.65204
801.8315,796.99634,794.9817,800.6227
795.38464,791.3553,789.34064,794.9817
790.9524,789.34064,786.52014,784.10254
791.75824,794.57874,790.14655,793.36993
794.9817,798.60803,791.3553,792.1612
802.23444,798.20514,796.1905,803.0403
794.17584,799.41394,793.7729,803.0403
786.1172,794.57874,796.99634,806.6667
788.1319,792.96704,794.17584,781.28204
800.6227,792.96704,790.9524,784.90845
799.41394,790.9524,790.54944,783.69965
794.57874,791.75824,788.93774,781.685
789.7436,790.9524,789.7436,792.1612
808.68134,791.3553,786.9231,814.3223
800.6227,799.41394,788.5348,795.38464
794.17584,797.3993,791.75824,788.93774
788.5348,795.38464,793.36993,794.9817
799.81683,791.75824,790.9524,802.23444
792.5641,794.57874,790.54944,806.6667
796.99634,796.99634,797.3993,801.8315
792.1612,793.7729,793.7729,803.44324
802.23444,790.9524,791.3553,813.1135
799.011,801.4286,797.3993,808.2784
799.41394,798.20514,792.96704,801.8315
798.60803,792.1612,793.36993,810.293
790.14655,796.99634,796.99634,782.8938
788.93774,801.8315,797.3993,794.17584
799.81683,797.3993,796.99634,809.4872
794.57874,796.99634,801.8315,791.75824
799.81683,794.17584,794.17584,809.4872
789.7436,800.2198,800.2198,799.81683
792.96704,796.1905,795.78754,807.47253
786.1172,792.96704,797.8022,786.9231
790.14655,798.20514,798.60803,786.52014
801.02563,796.99634,794.17584,793.7729
795.78754,796.1905,791.75824,796.99634
789.7436,798.60803,790.54944,795.78754
789.7436,795.38464,793.7729,791.3553
791.3553,795.38464,795.78754,797.8022
790.54944,801.4286,796.5934,803.0403
787.326,797.8022,790.54944,793.36993
790.14655,793.36993,784.10254,787.72894
788.93774,796.99634,791.75824,793.36993
793.7729,801.8315,793.36993,814.7253
805.05493,801.4286,791.75824,803.44324
803.8461,799.011,796.5934,791.75824
797.3993,798.20514,796.99634,805.05493
792.96704,796.1905,791.75824,799.41394
790.9524,792.1612,789.34064,792.96704
792.96704,790.14655,793.36993,798.60803
795.38464,790.54944,792.1612,803.0403
793.7729,795.38464,790.54944,790.9524
794.17584,789.7436,789.7436,807.0696
797.8022,791.3553,792.96704,792.5641
790.14655,790.54944,791.75824,788.93774
795.78754,794.9817,790.54944,795.78754
794.57874,787.326,789.7436,806.26373
792.1612,792.1612,792.1612,790.9524
797.3993,787.326,788.93774,809.89014
792.96704,792.96704,795.38464,799.41394
791.75824,796.5934,794.9817,802.23444
796.99634,797.8022,790.9524,805.05493
788.1319,791.3553,790.14655,802.6374
803.8461,790.14655,788.5348,802.23444
810.293,795.38464,788.93774,808.2784
786.1172,794.17584,791.3553,803.0403
795.78754,793.7729,792.96704,799.011
786.9231,792.5641,791.75824,789.34064
799.81683,794.57874,793.36993,803.0403
796.99634,793.7729,792.96704,800.6227
792.5641,792.96704,794.9817,806.6667
786.9231,791.3553,796.5934,794.17584
786.1172,792.1612,796.1905,790.9524
794.57874,792.5641,792.96704,805.05493
797.8022,792.96704,790.14655,813.1135
791.3553,794.17584,795.78754,793.7729
792.96704,792.96704,796.1905,785.31134
799.81683,796.1905,791.75824,796.99634
803.44324,799.41394,794.9817,794.9817
802.6374,801.4286,798.20514,797.8022
790.14655,804.65204,794.57874,789.7436
796.99634,805.05493,796.99634,796.5934
793.36993,802.6374,795.78754,795.78754
808.2784,800.6227,797.3993,803.0403
812.3077,796.5934,793.36993,802.6374
800.2198,799.41394,792.96704,820.3663
795.78754,799.011,791.3553,801.4286
795.38464,796.99634,790.14655,771.2088
802.23444,792.96704,796.5934,804.65204
815.5311,790.14655,803.8461,828.8278
813.5165,801.02563,796.5934,806.6667
793.36993,805.8608,785.31134,785.7143
792.1612,793.7729,786.52014,790.9524
793.36993,792.1612,786.52014,792.1612
791.75824,792.5641,793.36993,788.93774
793.7729,791.3553,790.14655,787.326
798.20514,791.3553,785.7143,788.5348
800.2198,791.3553,787.72894,790.14655
788.1319,794.9817,793.7729,788.5348
791.3553,790.54944,789.7436,788.5348
787.326,794.9817,794.9817,793.36993
787.326,788.5348,792.5641,806.6667
784.5055,790.9524,790.9524,802.6374
786.1172,793.36993,791.75824,801.8315
789.34064,795.38464,794.57874,796.5934
793.36993,796.1905,796.99634,790.14655
797.8022,795.78754,794.17584,794.17584
792.5641,794.9817,795.78754,782.0879
801.02563,791.75824,795.38464,803.0403
800.2198,794.9817,797.3993,798.20514
799.41394,796.99634,792.96704,795.78754
817.1429,791.75824,782.0879,798.60803
806.6667,787.326,790.14655,798.20514
798.60803,788.5348,792.1612,796.5934
793.36993,794.9817,789.34064,794.57874
786.9231,792.5641,787.72894,788.5348
788.5348,794.17584,790.9524,790.54944
792.96704,793.36993,792.5641,797.8022
795.38464,790.9524,790.9524,797.3993
797.8022,798.20514,790.54944,799.011
796.99634,801.8315,791.3553,808.2784
799.41394,800.6227,794.17584,808.68134
801.4286,800.2198,792.96704,800.6227
808.2784,798.60803,792.1612,808.68134
797.3993,799.81683,792.96704,804.2491
797.8022,795.38464,789.34064,807.47253
800.6227,798.60803,786.1172,799.81683
804.2491,802.6374,783.2967,800.2198
801.4286,799.011,787.72894,799.81683
801.4286,796.99634,794.17584,819.15753
792.1612,799.41394,794.9817,807.8755
794.57874,801.8315,795.38464,789.34064
797.8022,801.02563,795.38464,793.36993
792.1612,800.6227,796.99634,791.3553
793.7729,796.99634,795.78754,795.38464
794.17584,796.1905,791.75824,805.8608
798.60803,801.8315,790.9524,796.99634
797.8022,792.5641,793.36993,797.3993
796.1905,803.8461,792.5641,810.293
796.1905,794.17584,787.326,810.696
801.8315,796.5934,792.5641,810.293
803.44324,796.99634,801.02563,796.1905
796.1905,796.5934,799.011,799.81683
791.3553,798.20514,797.8022,779.67035
794.57874,800.6227,800.6227,784.5055
790.9524,798.20514,797.3993,798.60803
791.75824,799.011,794.17584,792.5641
800.2198,801.02563,796.99634,797.3993
797.8022,796.1905,793.7729,797.8022
792.1612,798.20514,792.5641,791.75824
795.38464,800.6227,792.96704,797.3993
799.011,800.2198,795.38464,801.4286
797.8022,799.011,800.6227,802.23444
789.7436,799.41394,798.20514,792.1612
785.31134,798.20514,796.5934,788.1319
799.81683,801.4286,791.75824,796.5934
808.68134,797.8022,794.17584,801.4286
798.60803,795.78754,794.17584,797.8022
787.72894,796.5934,790.14655,792.96704
798.60803,796.5934,790.54944,807.47253
802.23444,796.5934,788.93774,797.8022
790.54944,797.3993,788.5348,807.8755
786.1172,798.20514,795.78754,801.02563
786.1172,799.41394,796.99634,778.0586
785.31134,798.20514,794.57874,796.5934
790.14655,799.81683,797.3993,799.41394
790.54944,799.41394,797.8022,795.78754
788.93774,794.9817,797.8022,795.78754
789.7436,792.96704,796.99634,795.78754
804.65204,791.3553,791.3553,809.89014
